year,source id,target id
2000,8073,9911057
2001,110161,9806133
2000,5014,9910095
2000,9163,9706105
2000,7208,9302023
2000,10292,9912225
2001,105276,9909070
2000,3035,9207009
2001,111094,12259
2000,9152,9406208
2001,102010,9306002
2000,9246,9902105
2000,4148,9810206
2000,7165,9511013
2000,3215,1182
2000,3218,2154
2001,12165,2164
2000,2223,9812031
2000,12170,10256
2000,10007,9701125
2001,109065,9804058
2001,12143,2072
2001,106234,9503207
2000,4147,9908141
2001,102138,9806039
2001,110055,9607019
2000,3137,2075
2000,7095,6094
2000,9912133,9602073
2000,9019,9607149
2001,106148,9410073
2001,109157,7127
2000,9911063,9809069
2000,4128,9607215
2001,111145,1027
2001,105187,9908134
2001,105174,9912161
2000,12053,9810256
2001,103220,9603167
2001,104133,9803031
2000,1127,9802179
2001,105160,105048
2001,9165,9504130
2001,105135,9507046
2000,12136,9811131
2000,6054,9309023
2001,105291,9407087
2001,8195,3013
2001,101126,9410167
2000,9912174,9910258
2000,8134,9909199
2001,110062,9808069
2001,101126,9711107
2001,110213,9810090
2001,108193,9912232
2000,2083,9705075
2001,107189,9904145
2001,106218,9806028
2000,2258,9606185
2000,7018,9501096
2001,110004,9906061
2001,107098,12210
2001,112044,9808020
2000,12251,9705241
2000,6238,9609203
2000,6135,9711002
2001,11224,9704064
2000,5158,9611238
2000,1025,9510227
2001,101230,9910101
2001,106117,9902210
2000,5067,9802183
2001,105019,104155
2000,9910017,9804058
2000,3216,9912140
2001,102155,9802109
2001,103106,9803015
2001,107081,12156
2001,103162,2172
2000,7215,5073
2001,106162,12011
2000,10193,9603142
2001,105207,9802150
2000,2043,9403045
2001,107048,9404120
2000,10181,9148
2000,11014,1046
2001,108172,10286
2001,107189,107131
2000,10094,8237
2000,9912037,9906206
2000,3007,9912075
2001,105038,9211003
2000,4038,9912072
2000,5196,9510135
2001,103155,7109
2000,9202,9505061
2001,110202,9808097
2000,2190,2161
2001,111055,9511075
2000,10042,9903210
2001,12135,9906201
2001,103021,12035
2001,107081,9512059
2001,106028,9802051
2000,3076,2132
2001,102094,9802203
2001,106033,105228
2000,2065,9510071
2000,7075,2212
2000,11253,9705131
2001,105013,9204089
2001,107185,9910052
2001,10189,9809113
2001,105265,9903031
2001,102007,9908134
2001,12145,9810219
2000,3025,208020
2000,12268,8118
2001,101035,7161
2001,106240,2147
2001,107176,7018
2001,12117,9804085
2000,2225,9607046
2001,107090,9812158
2000,6011,9802108
2000,9804034,9510135
2000,12044,10133
2000,3185,9702110
2000,3165,9504115
2001,101119,9506144
2000,11167,3117
2000,7208,9910033
2000,9909041,9908175
2000,10256,2158
2001,107018,106240
2001,108052,9802150
2001,102099,5068
2000,3124,9808141
2000,3137,9903107
2000,9239,9203051
2001,102063,3101
2001,101099,9511080
2000,8029,2077
2001,110115,9912123
2000,6101,9201047
2000,3135,9705007
2001,111136,12052
2000,1201,9511194
2000,10078,9505074
2000,11253,9605090
2000,6204,9602070
2000,3147,9902121
2000,3245,9701158
2000,10046,7173
2000,5076,9505100
2000,9173,9810062
2000,9910246,9707075
2001,10098,9912060
2001,105271,9801195
2000,12142,9908142
2000,6008,1103
2000,9084,9401139
2001,12030,9811139
2001,103090,9810179
2000,6166,9401112
2000,9912105,9601091
2001,102065,9510209
2001,102121,101135
2000,2159,9810201
2000,8128,9812163
2001,104071,9901149
2000,2159,9603167
2000,5204,2020
2001,110239,103249
2001,111225,104180
2001,105319,102085
2001,11147,9901085
2001,111260,102156
2001,11134,9701140
2001,101036,9610108
2001,106010,10247
2001,101182,9904191
2000,6067,9805054
2001,111005,9906161
2000,5167,4003
2000,11218,5208
2000,10251,9908142
2001,101174,9407148
2000,6033,9908023
2001,105168,9304053
2000,4115,1182
2000,10010,9911096
2001,103064,9509166
2000,8084,9410041
2000,7170,9611230
2000,4070,9607193
2000,11271,9710009
2001,103239,9810155
2000,11090,7226
2001,109114,9910149
2001,111145,9912167
2000,3227,9912140
2000,9908172,9503230
2000,2004,9906046
2000,5048,3113
2001,109107,102208
2000,9909061,9306052
2000,7236,9810185
2000,3249,9910222
2000,3234,9801147
2001,103149,9907132
2000,10072,9802203
2000,11176,9612061
2001,106024,104139
2000,1122,9903238
2000,7177,9911015
2001,106191,211074
2000,5067,1101
2001,111200,9711162
2001,110143,9909205
2001,107049,9603044
2000,3263,9704151
2000,3147,9808016
2000,5106,9701061
2001,108072,9909214
2001,110240,9402081
2000,8092,9802049
2000,6140,9408099
2000,6052,3122
2001,108126,7096
2000,1031,9908142
2001,106158,9211021
2001,112095,9502133
2001,103185,9202045
2000,3064,12228
2000,11111,2190
2000,10077,9911215
2001,112198,9901122
2001,106012,105062
2000,9912204,9601038
2000,5230,2126
2000,5115,9905005
2001,106240,8050
2000,9106,9412147
2001,103157,1184
2001,103123,9805065
2000,10221,7204
2001,101166,9905225
2000,5163,9705117
2001,110200,9912275
2000,3262,9910093
2000,5121,9803142
2001,109049,106010
2001,12172,9602022
2001,104226,11167
2000,5017,9912229
2001,104220,9807236
2000,9912164,9802203
2000,12072,6112
2000,10263,9702015
2000,6069,9510209
2000,8042,9805171
2000,8006,9603049
2001,106276,11255
2000,9033,9909223
2000,7021,9910194
2000,5128,9309012
2000,6228,9510209
2000,9909061,9904033
2000,2245,9906121
2000,10190,9805170
2000,3051,9603090
2001,111178,102113
2000,4073,9902029
2001,105015,10257
2000,6023,9705221
2000,5277,9804124
2000,6234,9912163
2001,106092,9906064
2000,9912280,9711162
2000,12118,9608096
2001,12171,5073
2000,3227,3160
2001,103164,9511106
2000,7096,9903139
2001,104132,9610043
2000,10151,9611173
2000,7222,9908014
2001,108161,2180
2001,103071,8231
2001,111066,9304047
2001,12076,9808017
2001,101230,9805175
2001,12234,12164
2000,9912166,9608173
2001,107155,9911068
2000,5082,9712108
2000,10048,9911040
2000,4146,9902074
2000,5220,9912277
2001,10266,9603031
2000,9912133,9610156
2001,107035,9901122
2001,12234,9503030
2000,12218,9908142
2001,5209,9710075
2000,11107,9306018
2001,108156,6232
2000,11081,9703166
2001,102090,9804106
2001,108176,9808188
2001,10014,9811035
2001,12174,9802071
2000,3263,9301042
2000,7017,9704131
2001,108125,103013
2000,11060,11077
2000,3251,9707224
2001,110292,101088
2000,6169,9711162
2001,106213,102016
2001,103080,9711181
2000,11170,5031
2001,101074,11086
2001,109162,9802068
2000,10176,9605161
2001,103177,9511164
2000,9912150,9603142
2001,101145,9812193
2001,104227,9909205
2000,3211,9610249
2000,1119,9210119
2001,110174,9803171
2001,101099,9903203
2000,6204,4103
2001,109094,4111
2000,1082,9606122
2000,2138,9711162
2001,109175,104005
2001,12250,9909015
2000,5232,5233
2001,106179,9805019
2000,7173,9704151
2001,106081,9508042
2001,103001,9609026
2001,110140,9405110
2001,101042,9023
2000,6185,9404162
2000,10242,1216
2001,110200,110077
2000,3050,9906220
2001,110122,10060
2000,2118,9910170
2000,11119,3024
2001,109132,106157
2001,103023,9507074
2001,103089,2211
2000,9912044,9702038
2001,112080,9909053
2001,105006,102151
2000,5170,9511008
2001,102112,9311177
2001,104062,9506011
2000,9912133,9606199
2000,9912133,9607202
2000,4092,9603042
2000,8080,9806235
2001,108153,9506147
2000,3055,9911095
2001,102041,9802109
2000,9163,1032
2000,4063,9906194
2000,6035,9206070
2001,107038,9506011
2001,110002,12210
2000,6209,3180
2000,3006,9901099
2001,111229,2159
2000,1072,9802150
2001,104042,9210065
2001,109122,201174
2001,108126,9811211
2001,110086,105110
2000,9231,4147
2000,4125,9910251
2001,107252,9908044
2000,2062,9302119
2001,111284,9512062
2001,112056,9706009
2000,1208,9801139
2001,105036,103078
2000,1138,9808041
2000,4149,9811194
2000,6210,3007
2000,3032,9903091
2001,107079,9807155
2000,1089,9903187
2001,107259,9503124
2001,112066,109017
2000,2222,9906046
2000,11135,9211109
2001,107147,9711162
2000,6116,9902013
2000,9911188,9810017
2000,2244,9907215
2000,4052,9805111
2001,105227,103085
2001,12199,9912222
2000,8155,2031
2001,12062,9802183
2001,104264,102092
2000,9247,9802150
2000,8068,9906119
2000,11079,9802068
2001,107179,8042
2001,102210,9910219
2001,111027,9802042
2000,11048,9611230
2001,104154,9911140
2000,6239,9802150
2001,103001,9804085
2000,11281,7170
2001,111204,9804161
2001,111145,107106
2001,108017,6146
2000,7236,9812172
2000,5243,9701120
2001,111182,9904120
2001,11251,9910263
2001,112203,11009
2000,8031,9508124
2001,102187,101229
2001,101099,9911152
2001,109137,9209052
2001,106020,9811004
2000,9906006,9701085
2001,111229,105108
2000,6028,9704011
2000,10101,9810185
2000,5099,9711205
2001,111038,104153
2001,108061,111176
2000,9909041,9810227
2000,1122,2125
2001,105266,6181
2000,3054,2072
2000,6088,9611205
2001,104073,9602070
2000,1183,9903045
2001,103015,101192
2001,106215,3128
2000,9242,9909222
2001,107166,11073
2000,10141,4003
2001,10285,9406034
2001,101126,9803265
2000,4135,9611228
2000,9205,9506026
2001,108226,102185
2000,2161,1033
2000,12093,9711165
2001,103169,9802150
2000,8058,9711200
2000,3261,9607112
2001,105288,9701166
2001,110240,9607202
2000,2215,9909061
2000,3162,9907209
2000,8141,7082
2000,2235,9802150
2000,4102,9509140
2000,1001,9909229
2000,11111,8041
2000,4028,2190
2001,108181,10038
2000,8101,8053
2001,105070,12052
2001,110248,107051
2001,111124,9307030
2001,103235,9911004
2001,102063,8252
2000,2214,1083
2000,12094,9804028
2000,2172,9810126
2000,11254,9805157
2001,105237,9407155
2000,8211,9708005
2001,105094,10090
2001,3275,9711200
2000,10078,9510182
2000,5124,9511030
2000,1185,9608091
2000,1185,9712222
2000,8086,9609174
2000,6056,9804180
2001,104095,11139
2001,101066,5151
2000,1209,9905012
2001,108073,102194
2001,104095,7235
2001,112085,12221
2001,107067,9901147
2001,109175,106126
2000,2202,9802150
2000,7012,9902160
2000,8083,3145
2000,6160,9810072
2001,12259,7204
2001,111151,9908142
2001,12049,9611213
2000,11271,9082
2001,105175,9908142
2000,7215,6112
2000,8016,8015
2001,103177,9812071
2001,104031,9912153
2001,111157,106182
2001,110179,9412069
2000,9910124,9902121
2001,109170,9045
2000,5049,9912053
2001,105229,9503208
2001,8124,3206
2001,12062,3024
2001,103124,9603167
2000,3063,9906098
2001,11072,9802174
2001,101069,6062
2000,12157,9908135
2000,11262,8054
2001,6134,9711200
2000,2127,9805220
2000,6064,9510023
2001,106203,9172
2000,7052,6062
2001,105139,10204
2001,105088,9032
2000,2187,9804170
2000,9910001,9612130
2001,101192,9909187
2000,7191,9601038
2001,3045,2072
2000,10256,9610043
2000,7090,6033
2001,110293,107147
2001,105003,9604008
2001,102024,9706017
2001,108075,9708086
2000,8241,9802198
2000,9912254,9901080
2000,5066,9905196
2000,7021,9811245
2000,10116,9808038
2000,8249,9806140
2001,103001,9411187
2001,104160,2179
2000,10107,9312180
2001,106108,9409089
2000,3131,9807198
2000,7113,9905138
2001,112111,9410174
2001,11251,3146
2000,7170,9804081
2001,111223,9708030
2001,111168,10186
2000,7044,9908116
2001,11290,9903225
2001,103200,9603142
2000,7210,9212030
2001,102056,9512059
2001,108047,9808127
2001,111013,11197
2000,7223,4125
2000,6202,6062
2000,10007,9805019
2001,106241,9608019
2000,10138,9802150
2000,6198,9705057
2000,4083,9402112
2000,12093,9802042
2000,11093,9708170
2000,9911195,9207091
2000,10063,7177
2001,105286,9207094
2000,11226,10021
2001,107198,12148
2001,108043,9025
2000,3184,9507166
2000,5052,9908036
2000,9213,9811004
2000,1041,9806087
2001,105298,9712105
2000,5169,1063
2000,7076,9605033
2001,107060,105077
2001,110271,101115
2000,11244,1203
2001,103142,1037
2001,111199,9911116
2000,5120,9412152
2000,11102,3020
2001,101025,9712191
2001,110215,105129
2001,101199,9903205
2000,11105,9907158
2000,11048,9509080
2000,1125,9706129
2000,3032,9903026
2000,2100,1054
2000,5060,9410067
2000,10054,9912012
2001,109008,9804124
2000,7151,9908050
2000,8102,9910093
2001,101026,7234
2001,102158,2075
2001,111199,110077
2001,11182,7062
2000,11193,9810201
2001,112052,12235
2000,9211,8001
2000,1054,9308124
2000,12233,9903267
2000,11094,10016
2001,102076,7247
2001,108172,10014
2001,112162,102009
2000,8109,9510135
2001,103165,9148
2000,3280,9712185
2000,3159,9212088
2001,112160,104247
2000,11160,9908116
2000,9172,8190
2001,103101,9701011
2000,3168,9402007
2000,11098,1113
2001,12171,9903077
2000,9911183,9908142
2001,101189,8023
2000,3226,9510209
2001,105127,9911031
2000,12035,7191
2000,4188,1071
2000,9234,9711053
2001,12091,9909053
2001,104116,9302129
2000,9082,9511030
2001,105228,9311177
2001,108006,9905111
2000,11077,8081
2000,1111,9906192
2001,104004,9711162
2000,9912250,9811155
2000,9006,9909058
2000,7170,2009
2000,9912088,9711102
2001,107028,9803001
2001,106190,9910219
2001,105230,3220
2001,104255,9402077
2001,105208,8250
2001,111077,9912072
2000,12169,9908060
2000,6091,9803031
2000,8231,8013
2001,104159,102184
2000,9909129,9904175
2000,9078,9801176
2001,104220,9612154
2000,9912073,9709099
2001,108234,9903053
2000,3278,9902105
2000,1168,9510204
2001,108092,9808032
2001,111161,9303109
2001,10226,9903011
2001,12062,9510074
2001,107084,106249
2001,102128,101161
2001,102063,9189
2001,11166,9802109
2001,109066,3007
2001,107067,9503046
2001,12011,11114
2000,10063,5239
2001,106121,11125
2000,6111,9609174
2000,6043,9807226
2000,3231,9909202
2001,105117,9911152
2001,103262,9612120
2000,5239,1113
2000,6191,3076
2000,4090,9802047
2001,110276,9304111
2001,101162,9208027
2001,12062,9607032
2001,110084,9711138
2000,2188,9804085
2001,111284,9607041
2001,108233,8015
2001,105102,8145
2000,12041,9309140
2001,110294,9305125
2000,8102,3237
2000,10026,9809121
2000,4123,9803205
2000,10196,3242
2000,11282,9806217
2001,105289,9210068
2000,2189,9802109
2000,4056,9802150
2000,1072,9802109
2000,3173,9711200
2000,9206,9906011
2001,107081,9703059
2000,2093,9410054
2000,8127,2211
2000,4027,9911091
2001,111117,102041
2001,102101,101109
2000,8062,9502122
2000,11197,9708041
2000,5133,9803094
2001,109132,8010
2001,111096,108191
2001,102120,9506019
2000,9144,7049
2000,11131,9702076
2000,5021,9910036
2001,11166,9711200
2000,7237,3058
2000,3136,9802068
2000,11239,2099
2001,104042,9810188
2000,9146,9903026
2000,7234,9805171
2001,111038,107225
2000,2184,9606033
2001,107063,9606040
2001,110238,9504081
2000,1044,9806155
2000,10271,9702103
2001,102155,9801019
2000,9147,9912065
2000,4085,3137
2001,105079,5204
2000,10122,3075
2001,104017,103179
2000,8134,9906064
2000,5023,9405109
2000,9059,9907209
2001,101018,2180
2000,2086,9703204
2000,7234,9902137
2000,3027,9202072
2000,7206,9508071
2001,107110,9028
2001,107098,101207
2001,104254,9711124
2001,103178,9202057
2001,104125,9712117
2000,10022,9605033
2000,5257,9809199
2000,9185,9804177
2001,103229,9906161
2001,110039,103148
2000,10122,3173
2000,7158,9803194
2000,9038,8101
2000,10034,3031
2000,10280,9702043
2001,104131,6139
2001,107055,11088
2001,108098,9905177
2000,5227,9210105
2001,6074,9412229
2001,107114,104253
2000,10054,9510017
2001,103230,9811047
2000,5028,9506027
2001,109187,3101
2000,11057,9603123
2001,106092,104056
2001,101179,9701125
2001,103262,10122
2000,9912156,9802109
2000,9194,9304011
2000,10183,7053
2001,105292,7198
2001,106045,9604199
2001,105208,9605049
2000,9906006,9406216
2001,106197,9611100
2000,11107,9610058
2001,106255,4014
2001,106186,106014
2001,108172,105186
2000,3147,9912013
2001,108215,7064
2000,9134,9610043
2001,111224,9409089
2001,101090,1035
2001,106150,7035
2001,106081,9807137
2001,102173,9103
2001,111069,6071
2001,111201,7146
2000,12001,9911168
2001,104234,9208059
2001,105288,105035
2000,11095,7043
2000,8096,9306161
2001,10137,9807098
2001,109092,9906168
2000,9105,3220
2000,1034,9707073
2001,105117,9904179
2001,109070,9711162
2001,111235,9801087
2000,9213,9905111
2001,110189,9806217
2001,101072,9509027
2000,3240,9812224
2000,7031,9602022
2000,7181,9903077
2000,8213,7168
2000,10244,5129
2000,7053,9911055
2001,106127,102042
2000,10158,5073
2001,110084,11156
2001,110183,9204057
2001,109212,9512030
2001,109177,12195
2000,8200,9201067
2000,5278,9905011
2000,3054,3020
2001,4066,9804063
2001,106243,9910050
2000,5053,9909126
2001,107262,6115
2000,6030,9906064
2000,6062,6225
2000,2235,9910036
2000,10054,5250
2001,106056,9402069
2001,107167,5016
2000,9118,9905032
2000,9911034,9607239
2000,3083,9802063
2000,9912182,9907209
2001,110173,9705091
2001,108215,5239
2001,110209,9811139
2001,112178,9901122
2001,107152,12041
2001,102164,9908142
2001,12108,9711106
2001,107036,9912204
2000,7234,3151
2000,9909072,9712186
2001,8004,9410167
2001,12248,12148
2000,7234,9904013
2001,107222,9809039
2001,101126,9801183
2000,7157,9904095
2001,110112,2143
2001,108202,103170
2000,2252,9703156
2001,111222,107119
2001,103239,9912208
2000,5271,9904151
2001,107232,9811035
2001,111079,9511164
2001,109212,9803005
2000,11110,3086
2001,101073,101076
2001,106146,9903045
2000,9016,9601150
2000,4123,9909179
2000,1164,9903040
2000,9912152,9510227
2001,12171,9912072
2000,12214,9185
2000,9025,4106
2001,107037,103209
2001,106145,7002
2001,104046,7157
2000,3152,9707143
2000,9166,9708003
2001,101219,9904133
2000,4136,9801166
2001,111078,9911042
2001,110250,9911165
2001,110203,9803176
2001,101126,9901093
2000,7002,9906064
2000,12118,9610237
2000,4004,9307104
2001,12143,9910202
2001,111084,9511060
2001,104099,9911116
2001,105094,8144
2000,10256,9711191
2001,12254,9611173
2000,5147,9704158
2001,102203,9210010
2000,11244,9610043
2001,109177,9511222
2000,6043,9905221
2000,5093,9711130
2001,110078,9805010
2001,112135,9912121
2001,107218,103239
2001,108093,9911110
2000,5263,9910177
2001,103163,9911096
2000,1205,9805144
2000,10054,3179
2000,9912133,9903068
2000,5275,9712211
2001,101057,3074
2000,10017,9907204
2000,1178,9803109
2001,105256,9912233
2000,4130,9910171
2000,8136,9904143
2000,7202,9805064
2001,109032,105054
2000,9907070,9812035
2001,110118,9909205
2000,10104,9808088
2001,101219,5159
2000,4152,4018
2001,107071,10137
2001,10203,9501083
2000,5273,9306030
2001,106217,12065
2001,111048,11089
2000,5232,9202053
2001,101150,9909135
2000,9032,9908047
2000,7123,9905229
2001,111001,9812056
2001,110277,9612105
2000,7090,4165
2001,102137,9902115
2000,10122,9711165
2000,11202,9305068
2001,106061,9511030
2001,107116,9510169
2000,12118,9507115
2001,112045,111182
2000,9904152,9710199
2001,10076,9903111
2000,4073,9810188
2000,10015,9512077
2001,106114,9711200
2001,112222,9410209
2001,110109,8001
2000,9156,9903109
2001,107178,9910052
2001,101011,9909110
2001,11217,9304081
2001,112233,9604200
2001,105023,104136
2000,4135,9907182
2001,112151,5055
2001,106089,2233
2000,12105,1071
2001,103187,7200
2000,10232,9802150
2001,105276,2172
2001,12196,9804058
2000,7066,9601003
2000,7039,9912125
2001,112015,11269
2001,12198,1084
2000,9056,1113
2000,6030,1092
2001,101212,2057
2000,9912164,9903143
2000,10054,9807033
2001,104031,9602022
2001,111085,107134
2001,102056,9611174
2000,8046,9912279
2000,5067,9603133
2001,101099,9908066
2000,5059,9803031
2000,3175,9612128
2000,10002,9711200
2000,9135,9810188
2001,101042,9911015
2000,11118,6139
2001,106201,102174
2001,103203,9811025
2001,108021,9809152
2001,104082,3187
2001,109102,5006
2001,110070,9906064
2001,105158,104215
